state_id,evidence,family,mode,vertices,area_m2,mec_radius_m,arm,single_clear_feasible,certified,entry_distance_m,entry_exit_distance_m,maximum_vertex_distance_m,safety_margin_m,geometry_runtime_ms,geometry_runtime_min_ms,geometry_runtime_max_ms,route_complexity_fallback,nearest_complexity_fallback,decision
syn-action-spindle-18.0-2,synthetic_state_mechanism,spindle,3,6,373.84615384615427,17.999999999999996,full_K_nearest,True,True,90.10470966754013,175.09984567963355,19.999999900000006,9.999999406318238e-08,0.027209,0.025875,0.0725,False,False,
syn-action-spindle-18.0-2,synthetic_state_mechanism,spindle,3,6,373.84615384615427,17.999999999999996,full_K_route,True,True,90.59206625011136,171.66179539425173,19.999999900000006,9.999999406318238e-08,0.104583,0.102167,0.252542,False,False,
syn-action-spindle-19.999-0,synthetic_state_mechanism,spindle,3,6,461.4923088461542,19.999,mec_center,True,True,100.0,200.0,19.999,0.0010000000000012221,8.4e-05,4.1e-05,0.000125,False,False,
syn-action-spindle-19.999-0,synthetic_state_mechanism,spindle,3,6,461.4923088461542,19.999,inner_safe_disk,True,True,99.99900099999999,200.0,19.999978279716316,2.172028368363499e-05,0.0005,0.0005,0.000875,False,False,
syn-action-spindle-19.999-0,synthetic_state_mechanism,spindle,3,6,461.4923088461542,19.999,full_K_nearest,True,True,99.99800920699474,200.00000021998665,19.999999900000006,9.999999406318238e-08,0.025083,0.024875,0.027375,False,False,
syn-action-spindle-19.999-0,synthetic_state_mechanism,spindle,3,6,461.4923088461542,19.999,full_K_route,True,True,99.99897892181525,200.0,19.99999990000002,9.999997985232767e-08,0.003208,0.003083,0.004375,False,False,
syn-action-spindle-19.999-1,synthetic_state_mechanism,spindle,3,6,461.4923088461542,19.999,mec_center,True,True,100.0,200.0,19.999,0.0010000000000012221,4.2e-05,4.2e-05,0.000125,False,False,
syn-action-spindle-19.999-1,synthetic_state_mechanism,spindle,3,6,461.4923088461542,19.999,inner_safe_disk,True,True,99.99900099999999,200.0,19.999563122602172,0.0004368773978278284,0.000541,0.000458,0.000625,False,False,
syn-action-spindle-19.999-1,synthetic_state_mechanism,spindle,3,6,461.4923088461542,19.999,full_K_nearest,True,True,99.99530974627491,200.00000003963697,19.999999900000006,9.999999406318238e-08,0.025291,0.024916,0.026667,False,False,
syn-action-spindle-19.999-1,synthetic_state_mechanism,spindle,3,6,461.4923088461542,19.999,full_K_route,True,True,99.99822618257996,200.0,19.999999900000027,9.999997274690031e-08,0.003125,0.002958,0.003292,False,False,
syn-action-spindle-19.999-2,synthetic_state_mechanism,spindle,3,6,461.4923088461542,19.999,mec_center,True,True,92.19544457292888,178.21869724335517,19.999,0.0010000000000012221,8.3e-05,4.2e-05,0.000125,False,False,
syn-action-spindle-19.999-2,synthetic_state_mechanism,spindle,3,6,461.4923088461542,19.999,inner_safe_disk,True,True,92.19444557292888,178.21793757696344,19.999992983809673,7.016190327391314e-06,0.000583,0.0005,0.001417,False,False,
syn-action-spindle-19.999-2,synthetic_state_mechanism,spindle,3,6,461.4923088461542,19.999,full_K_nearest,True,True,92.1939039175429,178.2128103985474,19.999999900000006,9.999999406318238e-08,0.025625,0.025,0.08,False,False,
syn-action-spindle-19.999-2,synthetic_state_mechanism,spindle,3,6,461.4923088461542,19.999,full_K_route,True,True,92.19390391754288,178.2128103985474,19.999999900000002,9.999999761589606e-08,0.086542,0.083666,0.254958,False,False,
syn-action-spindle-20.0-0,synthetic_state_mechanism,spindle,3,6,461.5384615384605,19.999999999999996,mec_center,True,True,100.0,200.0,19.999999999999996,3.552713678800501e-15,8.3e-05,4.2e-05,8.4e-05,False,False,
syn-action-spindle-20.0-0,synthetic_state_mechanism,spindle,3,6,461.5384615384605,19.999999999999996,inner_safe_disk,True,True,100.0,200.0,19.999999999999996,3.552713678800501e-15,0.000542,0.0005,0.000625,False,False,
syn-action-spindle-20.0-0,synthetic_state_mechanism,spindle,3,6,461.5384615384605,19.999999999999996,full_K_nearest,True,True,100.0,200.0,19.999999999999996,3.552713678800501e-15,0.021042,0.020625,0.023042,False,False,
